公告	公告	gōnggào	declared, placard, declare, proclaim, herald, announce, bill, decree, advertise	[sound:cmn-公告.mp3]
公正	公正	gōngzhèng	impartial	[sound:cmn-公正.mp3]
共計	共计	gòngjì	to sum up to, to total	[sound:cmn-共计.mp3]
共享	共享	gòngxiǎng	enjoy together, share	[sound:cmn-共享.mp3]
溝通	沟通	gōutōng	communicate, link up	[sound:cmn-沟通.mp3]
溝	沟	gōu	ditch, gutter, groove, gully, ravine, CL:道[dao4]	[sound:cmn-沟.mp3]
鼓	鼓	gǔ	drum, CL:通[tong4],面[mian4], to drum, to strike, to rouse, to bulge, to swell	[sound:cmn-鼓.mp3]
估計	估计	gūjì	forecast, set, evaluate, rate, gauge, measure, count, assess, calculate, estimate, reckon, appraisal, compute, estimated, value, appraise, put, overrate, make, place, size_up	[sound:cmn-估计.mp3]
古老	古老	gǔlǎo	ancient, old	[sound:cmn-古老.mp3]
鼓掌	鼓掌	gǔ zhǎng	clap one's hands; applaud	[sound:cmn-鼓掌.mp3]
鼓勵	鼓励	gǔlì	encourage, urge	[sound:cmn-鼓励.mp3]
顧問	顾问	gùwèn	counsellor, advisor, councillor, friend, consultant, counsellorship, counselorship, adviser, counselor	[sound:cmn-顾问.mp3]
關懷	关怀	guānhuái	show loving care/concern for	[sound:cmn-关怀.mp3]
關鍵	关键	guānjiàn	nub, turning_point, issue, crux, anchor, crux of the matter, juncture, hinge, mainstay, linchpin, lynchpin, key, backbone	[sound:cmn-关键.mp3]
冠軍	冠军	guànjūn	champion	[sound:cmn-冠军.mp3]
怪	怪	guài	find sth. strange, blame	[sound:cmn-怪.mp3]
光榮	光荣	guāngróng	honor, glory, credit	[sound:cmn-光荣.mp3]
光線	光线	guāngxiàn	ray_of_light, shaft, beam, beam of light, radiation, light beam, sunray, light, lighting, ray, ray of light, shaft of light	[sound:cmn-光线.mp3]
廣	广	guǎng	wide, spread, vast, expand, numerous	[sound:cmn-广.mp3]
廣泛	广泛	guǎngfàn	extensive, wide-ranging	[sound:cmn-广泛.mp3]
鬼	鬼	guǐ	sinister plot, apparition, dirty trick, sprite, spook, spectre, revenant, spirit, wraith, genie, bogle, specter, ghost	[sound:cmn-鬼.mp3]
規劃	规划	guīhuà	plan, program	[sound:cmn-规划.mp3]
櫃子	柜子	guìzi	cupboard, cabinet	[sound:cmn-柜子.mp3]
滾	滚	gǔn	to boil, to roll, to take a hike, Get lost!	[sound:cmn-滚.mp3]
國籍	国籍	guójí	nationality	[sound:cmn-国籍.mp3]
鍋	锅	guō	pot, pan, boiler, CL:口[kou3],隻|只[zhi1]	[sound:cmn-锅.mp3]
國民	国民	guómín	citizen, country, citizenry, a people, nationality, nation, folk, subject, people, nationals, national, commonwealth, son, land	[sound:cmn-国民.mp3]
過於	过于	guòyú	to a fault, unduly, too_much, troppo, over-, excessively, too, too much	[sound:cmn-过于.mp3]
過敏	过敏	guòmǐn	oversensitive, allergic, allergy	[sound:cmn-过敏.mp3]
害	害	hài	harm, injure, kill	[sound:cmn-害.mp3]
過度	过度	guòdù	too, excessively	[sound:cmn-过度.mp3]
好運	好运	hǎoyùn	good luck	[sound:cmn-好运.mp3]
號召	号召	hàozhào	call, appeal (for supporters)	[sound:cmn-号召.mp3]
汗	汗	hàn	see 可汗[ke4 han2], 汗國|汗国[han2 guo2], perspiration, sweat, CL:滴[di1],頭|头[tou2],身[shen1], to be speechless (out of helplessness, embarrassment etc) (Internet slang used as an interjection)	[sound:cmn-汗.mp3]
合併	合并	hébìng	merge, amalgamate	[sound:cmn-合并.mp3]
合成	合成	héchéng	prefabricate, composition, compound, synthesis, synthesize, synthesise, synthetic, synergistic, composite, compose	[sound:cmn-合成.mp3]
盒飯	盒饭	héfàn	meal in a partitioned box	[sound:cmn-盒饭.mp3]
盒	盒	hé	small box, case	[sound:cmn-盒.mp3]
賀卡	贺卡	hèkǎ	greeting card, congratulation card	[sound:cmn-贺卡.mp3]
恨	恨	hèn	regret, hate, detest, be exasperated	[sound:cmn-恨.mp3]
盒子	盒子	hézi	box, case, casket	[sound:cmn-盒子.mp3]
後悔	后悔	hòuhuǐ	regret, repent	[sound:cmn-后悔.mp3]
胡同兒	胡同儿	hútòngr5	Alley	[sound:cmn-胡同儿.mp3]
鬍子	胡子	húzi	beard, mustache or whiskers, facial hair, CL:撮[zuo3],根[gen1], (coll.) bandit	[sound:cmn-胡子.mp3]
猴	猴	hóu	monkey, CL:隻|只[zhi1]	[sound:cmn-猴.mp3]
華語	华语	Huáyǔ	Chinese language	[sound:cmn-华语.mp3]
虎	虎	hǔ	tiger	[sound:cmn-虎.mp3]
滑	滑	huá	slippery, smooth, cunning, crafty	[sound:cmn-滑.mp3]
化石	化石	huàshí	fossil	[sound:cmn-化石.mp3]
畫面	画面	huàmiàn	frame, tableau, picture plane, picture, general appearance of a picture, picture_plane, appearance, TV screen, video	[sound:cmn-画面.mp3]
劃分	划分	huàfēn	divide, differentiate	[sound:cmn-划分.mp3]
環節	环节	huánjié	round segment, segment (of annelid worms), connection, link, sector, annular ring	[sound:cmn-环节.mp3]
慌忙	慌忙	huāngmáng	in a great rush, in a flurry	[sound:cmn-慌忙.mp3]
慌	慌	huāng	to get panicky, to lose one's head, (coll.) (after 得) unbearably, terribly	[sound:cmn-慌.mp3]
灰色	灰色	huīsè	pessimistic, grey, ashy, grayness, ambiguous, grizzle, gloomy, gray, greyness, obscure	[sound:cmn-灰色.mp3]
回報	回报	huíbào	repay, reciprocate, retaliate	[sound:cmn-回报.mp3]
回顧	回顾	huígù	look back, review	[sound:cmn-回顾.mp3]
回收	回收	huíshōu	recycle	[sound:cmn-回收.mp3]
迴避	回避	huíbì	to shun, to avoid (sb), to skirt, to evade (an issue), to step back, to withdraw, to recuse (a judge etc)	[sound:cmn-回避.mp3]
回頭	回头	huítóu	turn one's head, turn round, repent	[sound:cmn-回头.mp3]
恢復	恢复	huīfù	resume, renew, recover, regain, restore, reinstate, rehabilitate	[sound:cmn-恢复.mp3]
回信	回信	huíxìn	to reply, to write back, letter written in reply, CL:封[feng1]	[sound:cmn-回信.mp3]
匯款	汇款	huìkuǎn	to remit money, remittance	[sound:cmn-汇款.mp3]
活力	活力	huólì	juvenility, sprightliness, pulse, youthfulness, stamina, bounciness, birr, sparkle, will, vigor, life, energy, vinegar, zap, vim, viridity, pride, livingness, vis, starch, get-up-and-go, mercury, vitality, zing, ginger, sap, pepper, zip, bang, verve, verdure, lifeblood, devilry, dynamism, nature, oomph, vigour, flush, punch, ambition, virility, life-blood, liveliness, pazazz, peppiness, pep, p	[sound:cmn-活力.mp3]
會談	会谈	huìtán	talk	[sound:cmn-会谈.mp3]
活潑	活泼	huópo	lively, vivacious, vivid	[sound:cmn-活泼.mp3]
迴憶	回忆	huíyì	recollect, recall	[sound:cmn-回忆.mp3]
火柴	火柴	huǒchái	match (for lighting fire), CL:根[gen1],盒[he2]	[sound:cmn-火柴.mp3]
火腿	火腿	huǒtuǐ	ham, CL:個|个[ge4]	[sound:cmn-火腿.mp3]
或是	或是	huòshì	conj.: or, perhaps	[sound:cmn-或是.mp3]
機器人	机器人	jīqìrén	mechanical person, robot, android	[sound:cmn-机器人.mp3]
火災	火灾	huǒzāi	fire disaster, conflagration	[sound:cmn-火灾.mp3]
肌肉	肌肉	jīròu	brawn, muscular, beef, flesh, muscle, thew, sinew	[sound:cmn-肌肉.mp3]
機製	机制	jīzhì	mechanism	[sound:cmn-机制.mp3]
基金	基金	jījīn	finances, endowment fund, foundation, fundation, treasury, fund, corpus, endowment, exchequer, investment firm, investment trust, investment company	[sound:cmn-基金.mp3]
即使	即使	jíshǐ	conj.: even, even if/though	[sound:cmn-即使.mp3]
基地	基地	jīdì	base	[sound:cmn-基地.mp3]
擠	挤	jǐ	squeeze, press	[sound:cmn-挤.mp3]
記憶	记忆	jìyì	memory	[sound:cmn-记忆.mp3]
集團	集团	jítuán	population, aggregate, circle, clique, grouping, bloc, phalanx, group, knot, aggregation	[sound:cmn-集团.mp3]
加熱	加热	jiā rè	to heat	[sound:cmn-加热.mp3]
繼承	继承	jìchéng	inherit, carry on	[sound:cmn-继承.mp3]
技能	技能	jìnéng	know-how, mastery of a technique, ability, acquisition, acquirement, mastery of a skill, proficiency, skill, craft, technical ability, technique, mastery of a skill/technique, facility, quality, faculty	[sound:cmn-技能.mp3]
加上	加上	jiāshang	conj.: in addition (to)	[sound:cmn-加上.mp3]
加速	加速	jiāsù	quicken, accelerate, expedite	[sound:cmn-加速.mp3]
夾	夹	jiā	press from both sides, place in between, mix, mingle, intersperse, carry secretly	[sound:cmn-夹.mp3]
加以	加以	jiāyǐ	handle; treat (used before polysyllabic verbs or verbal nouns)	[sound:cmn-加以.mp3]
駕駛	驾驶	jiàshǐ	drive (vehicle), pilot (ship/plane)	[sound:cmn-驾驶.mp3]
價	价	jià	price, value, (chemistry) valence, great, good, middleman, servant	[sound:cmn-价.mp3]
駕照	驾照	jiàzhào	driver's license	[sound:cmn-驾照.mp3]
堅定	坚定	jiāndìng	stabilizing, firm, steadfast, staunch, strengthen	[sound:cmn-坚定.mp3]
艱苦	艰苦	jiānkǔ	arduous	[sound:cmn-艰苦.mp3]
艱難	艰难	jiānnán	difficult, hard	[sound:cmn-艰难.mp3]
檢驗	检验	jiǎnyàn	test, examine, inspect	[sound:cmn-检验.mp3]
減輕	减轻	jiǎnqīng	lighten, ease, mitigate	[sound:cmn-减轻.mp3]
肩	肩	jiān	shoulder	[sound:cmn-肩.mp3]
剪	剪	jiǎn	surname Jian, scissors, shears, clippers, CL:把[ba3], to cut with scissors, to trim, to wipe out or exterminate	[sound:cmn-剪.mp3]
剪刀	剪刀	jiǎndāo	scissors, CL:把[ba3]	[sound:cmn-剪刀.mp3]
剪子	剪子	jiǎnzi	clippers, scissors, shears, CL:把[ba3]	[sound:cmn-剪子.mp3]
間接	间接	jiànjiē	collaterally, indirect, collateral, indirectly, roundabout, secondhand	[sound:cmn-间接.mp3]
建造	建造	jiànzào	build, construct, make	[sound:cmn-建造.mp3]
健全	健全	jiànquán	sound, perfect	[sound:cmn-健全.mp3]
甲	甲	jiǎ	det.: first, first of the ten Heavenly Stems	[sound:cmn-甲.mp3]
建築	建筑	jiànzhù	build, construct, erect	[sound:cmn-建筑.mp3]
鍵盤	键盘	jiànpán	keyboard	[sound:cmn-键盘.mp3]
鍵	键	jiàn	key (on a piano or computer keyboard), button (on a mouse or other device), chemical bond, linchpin	[sound:cmn-键.mp3]
將	将	jiāng	be about to	[sound:cmn-将.mp3]
獎勵	奖励	jiǎnglì	reward, award	[sound:cmn-奖励.mp3]
將要	将要	jiāngyào	will, shall, to be going to	[sound:cmn-将要.mp3]
交代	交代	jiāodài	hand over, explain, make clear, brief, tell, account for, justify oneself, confess	[sound:cmn-交代.mp3]
膠帶	胶带	jiāodài	adhesive tape, rubber belt, recording tape	[sound:cmn-胶带.mp3]
膠水	胶水	jiāoshuǐ	glue	[sound:cmn-胶水.mp3]
郊區	郊区	jiāoqū	suburban district, outskirts	[sound:cmn-郊区.mp3]
腳步	脚步	jiǎobù	footfall, tread, pace, foot, footstep, step	[sound:cmn-脚步.mp3]
接連	接连	jiēlián	on end, in a row, in succession	[sound:cmn-接连.mp3]
解除	解除	jiěchú	remove, relieve, get rid of	[sound:cmn-解除.mp3]
接觸	接触	jiēchù	come into contact with, get in touch with, engage, contact	[sound:cmn-接触.mp3]
解放	解放	jiěfàng	liberate, emancipate	[sound:cmn-解放.mp3]
屆	届	jiè	m.[event]	[sound:cmn-届.mp3]
今日	今日	jīnrì	today	[sound:cmn-今日.mp3]
戒	戒	jiè	keep off, guard against, drop, keep from, stop, refrain from, desist from, forbear from, abstain from, exhort, avoid, admonition, give up, admonish, exhortation, warn	[sound:cmn-戒.mp3]
緊緊	紧紧	jǐnjǐn	closely, tightly	[sound:cmn-紧紧.mp3]
儘可能	尽可能	jǐnkěnéng	as far as possible, to do one's utmost	[sound:cmn-尽可能.mp3]
儘管	尽管	jǐnguǎn	conj.: even though, despite	[sound:cmn-尽管.mp3]
進化	进化	jìnhuà	evolution, CL:個|个[ge4]	[sound:cmn-进化.mp3]
近來	近来	jìnlái	newly, of late, lately, fresh, new, latterly, in recent times, freshly, yesterday, late, recently	[sound:cmn-近来.mp3]
經費	经费	jīngfèi	finances, monetary resource, expenses, expense, expenditure, pecuniary resource, fund, outlay, funds, outgo, cash in hand	[sound:cmn-经费.mp3]
景象	景象	jǐngxiàng	prospects, spectacle, scene, picture, sight, show	[sound:cmn-景象.mp3]
警告	警告	jǐnggào	warn, admonish	[sound:cmn-警告.mp3]
競賽	竞赛	jìngsài	contest, competition	[sound:cmn-竞赛.mp3]
競爭	竞争	jìngzhēng	competition	[sound:cmn-竞争.mp3]
救災	救灾	jiù zāi	to relieve disaster, to help disaster victims	[sound:cmn-救灾.mp3]
酒鬼	酒鬼	jiǔguǐ	drunkard	[sound:cmn-酒鬼.mp3]
居然	居然	jūrán	unexpectedly, to one's surprise, go so far as to	[sound:cmn-居然.mp3]
局面	局面	júmiàn	aspect, picture, state of affairs, situation, conjuncture, facet, position, phase	[sound:cmn-局面.mp3]
局長	局长	júzhǎng	chief, head of bureau, director (of...), superintendent, commissioner, director	[sound:cmn-局长.mp3]
拒絕	拒绝	jùjué	deny, rebut, bar, repel, naysay, scout, abnegate, overrule, reject, decline, disclaim, eliminate, refusal, deduct, turn away, snub, shut, thumb, debar, abjure, override, exclude, recant, turndown, withhold, renunciate, retract, repudiate, forswear, turn_down, turn down, nill, kick, brush_off, repulse, rule out, brush off, recoup, pass up, rebuff, rejection, renounce, refuse, nix, foreclose	[sound:cmn-拒绝.mp3]
俱樂部	俱乐部	jùlèbù	club, (social) club, casino, Verein	[sound:cmn-俱乐部.mp3]
劇本	剧本	jùběn	part, playbook, drama, script, play, scenario, libretto	[sound:cmn-剧本.mp3]
舉動	举动	jǔdòng	behaviour, demeanor, dealing, deportment, motion, proceeding, conduct, behavior, demeanour, movement, comportment, action, move	[sound:cmn-举动.mp3]
絕望	绝望	jué wàng	give up all hope, despair	[sound:cmn-绝望.mp3]
軍人	军人	jūnrén	soldiery, soldier, swordsman, buffcoat, armyman, serviceman, military	[sound:cmn-军人.mp3]
決不	决不	juébù	nohow, definitely not, anywise, scarcely, noway, nothing, never, in no way	[sound:cmn-决不.mp3]
開幕	开幕	kāi mù	open, inaugurate (meeting/etc.), raise curtain	[sound:cmn-开幕.mp3]
開幕式	开幕式	kāimùshì	opening ceremony	[sound:cmn-开幕式.mp3]
看成	看成	kànchéng	take for/as, as, look upon .. as, take for, take as, regard ... as	[sound:cmn-看成.mp3]
看待	看待	kàndài	apprehend, treatment, treat, look upon, regard	[sound:cmn-看待.mp3]
看出	看出	kàn chū	perceive, tell, see, espy, discover, discern, make out, descry	[sound:cmn-看出.mp3]
烤肉	烤肉	kǎoròu	barbecue (lit. roast meat)	[sound:cmn-烤肉.mp3]
考核	考核	kǎohé	to examine, to check up on, to assess, to review, appraisal, review, evaluation	[sound:cmn-考核.mp3]
靠近	靠近	kàojìn	come near, hug, stand_by, come on, nigh, snuggle, go up, be close to, near, be nearby, approach, draw near, cling, meet	[sound:cmn-靠近.mp3]
烤鴨	烤鸭	kǎoyā	roast duck	[sound:cmn-烤鸭.mp3]
咳	咳	hāi	sound of sighing, cough	[sound:cmn-咳.mp3]
顆	颗	kē	grain, m.[general],	[sound:cmn-颗.mp3]
可憐	可怜	kělián	condole with, have pity on, sympathize with, abject, compassionate, lugubrious, feel for, pity	[sound:cmn-可怜.mp3]
可	可	kě	can, may	[sound:cmn-可.mp3]
可惜	可惜	kěxī	it's a pity, unfortunately, it's too bad	[sound:cmn-可惜.mp3]
渴望	渴望	kěwàng	to thirst for, to long for	[sound:cmn-渴望.mp3]
客戶	客户	kèhù	clientage, custom, customer, client, business, patronage, clientele	[sound:cmn-客户.mp3]
刻	刻	kè	m.[standard]	[sound:cmn-刻.mp3]
客氣	客气	kèqi	be polite, stand on ceremony	[sound:cmn-客气.mp3]
課題	课题	kètí	task, problem, question for study, subject, topic, question for discussion, discussion, topical, question for study/discussion	[sound:cmn-课题.mp3]
客廳	客厅	kètīng	front room, livingroom, parlour, salon, family room, parlor, drawing_room, living_room, drawing room, sitting_room, living room, sitting room, drawing, drawing/living room	[sound:cmn-客厅.mp3]
空中	空中	kōngzhōng	in_the_air, air, in the sky, sky, aerial, open air/sky, open air, space, open sky, midair	[sound:cmn-空中.mp3]
口號	口号	kǒuhào	motto, shibboleth, slogan, watch word, watchcry, catchword, war_cry, cant, watchword, buzzword	[sound:cmn-口号.mp3]
控制	控制	kòngzhì	control, dominate, command	[sound:cmn-控制.mp3]
肯定	肯定	kěndìng	affirm, approve, regard as positive	[sound:cmn-肯定.mp3]
庫	库	kù	warehouse, storehouse, (file) library	[sound:cmn-库.mp3]
快活	快活	kuàihuo	merry, cheerful, liven, jaunty, jolly, brighten, happy	[sound:cmn-快活.mp3]
狂	狂	kuáng	mad, wild, violent	[sound:cmn-狂.mp3]
寬度	宽度	kuāndù	width	[sound:cmn-宽度.mp3]
落	落	luò	come down, have, remain where one is, go under, leave behind, lower, decline, stay behind, lag behind, dip, precipitate, go down, be missing, fall/leave/stay behind, belong to, set (of sun), drop, ebb (of tide), set, receive, set down, drop behind, light, rest with, obtain, fall, leave/stay behind, fall onto, turn over to, fall behind, sink, get, ebb, land, leave out	[sound:cmn-落.mp3]
困擾	困扰	kùnrǎo	perplexity, puzzle	[sound:cmn-困扰.mp3]
虧	亏	kuī	deficiency, deficit, luckily, it's lucky that..., (often ironically) fancy that...	[sound:cmn-亏.mp3]
來信	来信	láixìn	incoming letter, send a letter here	[sound:cmn-来信.mp3]
爛	烂	làn	rot, sodden, deteriorate, fester, mushy, mashed, dissolute, poor, worn-out, decayed, rotten	[sound:cmn-烂.mp3]
朗讀	朗读	lǎngdú	to read aloud	[sound:cmn-朗读.mp3]
浪漫	浪漫	làngmàn	dissolute, debauched, romantic	[sound:cmn-浪漫.mp3]
梨	梨	lí	pear, CL:個|个[ge4]	[sound:cmn-梨.mp3]
勞動	劳动	láodong	work, labor	[sound:cmn-劳动.mp3]
禮拜	礼拜	lǐbài	week	[sound:cmn-礼拜.mp3]
禮貌	礼貌	lǐmào	courtesy, politeness, manners	[sound:cmn-礼貌.mp3]
禮	礼	lǐ	gift, present	[sound:cmn-礼.mp3]
厲害	厉害	lìhai	terrible, devastating, tough, sharp	[sound:cmn-厉害.mp3]
立場	立场	lìchǎng	view, stance, language, stand, ground, capacity, standing, situation, position, perspective, standpoint, stand(point)	[sound:cmn-立场.mp3]
利潤	利润	lìrùn	profit	[sound:cmn-利润.mp3]
例外	例外	lìwài	excepted	[sound:cmn-例外.mp3]
連接	连接	liánjiē	associate, coupled, conjoin, join, cable, interface, tie_in, joint, tie in, couple up, connect, bring together, couple, relate, conjunct, unite, couple_on, tie, couple on, attach, link	[sound:cmn-连接.mp3]
聯想	联想	liánxiǎng	abbr. for 聯想集團|联想集团[Lian2 xiang3 Ji2 tuan2], to associate (cognitively), to make an associative connection, mental association, word prediction and auto-complete functions of input method editing programs	[sound:cmn-联想.mp3]
聯絡	联络	liánluò	contact	[sound:cmn-联络.mp3]
立	立	lì	set up, erect	[sound:cmn-立.mp3]
臉盆	脸盆	liǎnpén	washbowl, basin for washing hands and face, CL:個|个[ge4]	[sound:cmn-脸盆.mp3]
戀愛	恋爱	liànài	love, romantic attachment	[sound:cmn-恋爱.mp3]
兩岸	两岸	liǎngàn	both sides of a river, both sides of the Taiwan Straits (I.e., Chinese Mainland and Taiwan)	[sound:cmn-两岸.mp3]
臉色	脸色	liǎnsè	brow, countenance, facial_expression, look, facial expression, colouring, complexion	[sound:cmn-脸色.mp3]
鈴聲	铃声	língshēng	ring, ringtone, bell stroke, tintinnabulation	[sound:cmn-铃声.mp3]
鄰居	邻居	línjū	neighbor	[sound:cmn-邻居.mp3]
領帶	领带	lǐngdài	necktie, CL:條|条[tiao2]	[sound:cmn-领带.mp3]
令	令	lìng	make, cause	[sound:cmn-令.mp3]
流動	流动	liúdòng	flow, go from place to place	[sound:cmn-流动.mp3]
鈴	铃	líng	(small) bell, CL:隻|只[zhi1]	[sound:cmn-铃.mp3]
流通	流通	liútōng	circulate	[sound:cmn-流通.mp3]
漏洞	漏洞	lòudòng	leak, flow, hole, loophole	[sound:cmn-漏洞.mp3]
漏	漏	lòu	to leak, to divulge, to leave out by mistake, waterclock or hourglass (old)	[sound:cmn-漏.mp3]
邏輯	逻辑	luóji	logic	[sound:cmn-逻辑.mp3]
落實	落实	luòshí	fix/decide in advance, ascertain, make sure, fulfill, implement, put into effect	[sound:cmn-落实.mp3]
碼頭	码头	mǎtou	commercial/transportation center, port city, landing, pier, marina, commercial center, quay, wharf, levee, landing place, jetty, commercial, stage, commercial and transportation center, transportation center, wharfage, staith, dock	[sound:cmn-码头.mp3]
買賣	买卖	mǎimai	buying and selling, business deal/transaction, (small) merchant enterprise	[sound:cmn-买卖.mp3]
漫長	漫长	màncháng	very long, endless	[sound:cmn-漫长.mp3]
毛筆	毛笔	máobǐ	writing brush, CL:枝[zhi1],管[guan3]	[sound:cmn-毛笔.mp3]
漫畫	漫画	mànhuà	takeoff, cartoon, caricature	[sound:cmn-漫画.mp3]
冒	冒	mào	risk, brave	[sound:cmn-冒.mp3]
矛盾	矛盾	máodùn	contradictory	[sound:cmn-矛盾.mp3]
罵	骂	mà	chew_out, vituperate, dispraise, condemnation, condemn, baste, scold, rate, curse, tear_apart, chide, call names, abuse, reprove, rebuke, fling, thunder, reproof, swear	[sound:cmn-骂.mp3]
貿易	贸易	màoyì	deal, carriage trade, trade, business, commerce	[sound:cmn-贸易.mp3]
煤	煤	méi	firing, coal	[sound:cmn-煤.mp3]
煤氣	煤气	méiqì	coal gas, gas (fuel)	[sound:cmn-煤气.mp3]
門診	门诊	ménzhěn	outpatient service	[sound:cmn-门诊.mp3]
迷信	迷信	míxìn	have blind faith in, make fetish of	[sound:cmn-迷信.mp3]
面貌	面貌	miànmào	aspect, face, physiognomy, look, vestige, visage, appearance, features	[sound:cmn-面貌.mp3]
迷人	迷人	mírén	beguile, enamor, charm, becharm, enchanting, charming, enwrap, attractive	[sound:cmn-迷人.mp3]
秒	秒	miǎo	chronograph, m.[standard], ,s, sec, second	[sound:cmn-秒.mp3]
敏感	敏感	mǐngǎn	subtle, susceptible, vulnerable, be sensitive, sensitive	[sound:cmn-敏感.mp3]
明亮	明亮	míngliàng	brighten, well-lit, shining, bright	[sound:cmn-明亮.mp3]
面子	面子	miànzi	reputation, face, prestige	[sound:cmn-面子.mp3]
明明	明明	míngmíng	obviously, plainly	[sound:cmn-明明.mp3]
命令	命令	mìnglìng	commend, order	[sound:cmn-命令.mp3]
模仿	模仿	mófǎng	imitate, follow example of	[sound:cmn-模仿.mp3]
模範	模范	mófàn	model, fine example	[sound:cmn-模范.mp3]
模糊	模糊	móhu	dim, fade, befog, blur, mix up, slur, fade out, blear, confuse, obscure	[sound:cmn-模糊.mp3]
模式	模式	móshì	example, normal, rule, formula, pattern, form, shape, style, way, mode, convention, fashion, model	[sound:cmn-模式.mp3]
摩擦	摩擦	mócā	friction, rubbing, chafing, fig. disharmony, conflict, also written 磨擦	[sound:cmn-摩擦.mp3]
摩託	摩托	mótuō	motor (loanword), motorbike	[sound:cmn-摩托.mp3]
模樣	模样	múyàng	sign, air, aspect, form, look, front, appearance, shape, suggestion	[sound:cmn-模样.mp3]
目光	目光	mùguāng	sight, vision, view, gaze, look	[sound:cmn-目光.mp3]
男性	男性	nánxìng	brother, male, him, man, male sex, adult male, mankind, masculine, mother's son, masculinity	[sound:cmn-男性.mp3]
南北	南北	nánběi	north and south, from east to west, north-south	[sound:cmn-南北.mp3]
耐心	耐心	nàixīn	nerves, forbearance, longanimity, endurance, patience	[sound:cmn-耐心.mp3]
南極	南极	nánjí	south pole	[sound:cmn-南极.mp3]
難得	难得	nándé	hard to come by, rare, seldom	[sound:cmn-难得.mp3]
難以	难以	nányǐ	be difficult to	[sound:cmn-难以.mp3]
能量	能量	néngliàng	energy, capabilities	[sound:cmn-能量.mp3]
內在	内在	nèizài	inhesion, intrinsic, internality, inherent, internal, immanence, inherence	[sound:cmn-内在.mp3]
年齡	年龄	niánlíng	summer, age	[sound:cmn-年龄.mp3]
年度	年度	niándù	(school/etc.) year	[sound:cmn-年度.mp3]
年前	年前	niánqián	...years ago	[sound:cmn-年前.mp3]
腦子	脑子	nǎozi	brain, mind, head	[sound:cmn-脑子.mp3]
牛仔褲	牛仔裤	niúzǎikù	jeans, CL:條|条[tiao2]	[sound:cmn-牛仔裤.mp3]
牛	牛	niú	ox, cattle, cow	[sound:cmn-牛.mp3]
農產品	农产品	nóngchǎnpǐn	agricultural products, farm produce	[sound:cmn-农产品.mp3]
暖	暖	nuǎn	warm, to warm, variant of 暖[nuan3], warm	[sound:cmn-暖.mp3]
女性	女性	nǚxìng	lady, female sex, womankind, feminie, female, sex, petticoat, femininity, female person, woman, she, patroness, womanhood, fair, feminine	[sound:cmn-女性.mp3]
偶然	偶然	ǒurán	accidentally, occasionally	[sound:cmn-偶然.mp3]
偶像	偶像	ǒuxiàng	mammet, god, Baal, hoodoo, icon, idol, image, effigy, fetich, fetish, model, graven image, matinee idol, swami, iconology, voodoo, joss, obeah, pagod, juju	[sound:cmn-偶像.mp3]
偶爾	偶尔	ǒuěr	once in a blue moon, from time to time, hardly ever, every so often, now and again, seldom, infrequently, on occasion, rarely, betweenwhiles, scarcely, unusually, occasionally, sporadically, every now and then, at times, now and then, once in a while	[sound:cmn-偶尔.mp3]
排除	排除	páichú	get rid of, remove, eliminate	[sound:cmn-排除.mp3]
拍攝	拍摄	pāishè	take (picture), shoot (film)	[sound:cmn-拍摄.mp3]
陪	陪	péi	companion, see, escort, accompany, keep ... company, keep sb. company, assist, keep company, compensate, company	[sound:cmn-陪.mp3]
賠	赔	péi	to compensate for loss, to indemnify, to suffer a financial loss	[sound:cmn-赔.mp3]
賠償	赔偿	péicháng	compensate, pay for	[sound:cmn-赔偿.mp3]
配備	配备	pèibèi	equipment	[sound:cmn-配备.mp3]
旁	旁	páng	side, by the side of, other	[sound:cmn-旁.mp3]
配套	配套	pèi tào	to form a complete set, coherent	[sound:cmn-配套.mp3]
噴	喷	pēn	splosh, spray, sprinkle, spout, puff, gush, splash, spurt	[sound:cmn-喷.mp3]
盆	盆	pén	basin, flower pot, unit of volume equal to 12 斗 and 8 升, approx 128 liters, CL:個|个[ge4]	[sound:cmn-盆.mp3]
披	披	pī	to drape over one's shoulders, to open, to unroll, to split open, to spread out	[sound:cmn-披.mp3]
皮膚	皮肤	pífū	leather, chap, integument, hide, cutis, complexion, brunet, cutaneous, bark, fell, derma, brunette, skin, transplant	[sound:cmn-皮肤.mp3]
脾氣	脾气	píqi	kidney, dispose, irritation, surliness, behavior, temper, pique, habit, mould, irritability, bile, bad temper, biliousness, temperament, characteristic, dander, pettishness, disposition, stubborn disposition, blood, snappishness, proclivity, peevishness, grain	[sound:cmn-脾气.mp3]
皮鞋	皮鞋	píxié	leather shoes	[sound:cmn-皮鞋.mp3]
騙	骗	piàn	chisel, cozen, palter, green, cheat, slang, put one over, defraud, befool, trick, jockey, victimize, outjockey, take in, leap on a horse, gum, put on, pigeon, humbug, betray, fob, flimflam, dupe, gyp, illude, mulct, deceit, put one across, rook, gull, bunco, hoodwink, beguile, diddle, fox, bilk, swindle, cod, fool, do, nobble, sting, deceive, con	[sound:cmn-骗.mp3]
騙子	骗子	piànzi	swindler, a cheat	[sound:cmn-骗子.mp3]
頻道	频道	píndào	channel, transmission channel, frequency channel	[sound:cmn-频道.mp3]
